"User Name","Comment Date","Full Comment"
"fintail","July 2011"," Yep, that's a good one. The bumpers in the Caddy have more metal than the entire modern car. "
"ateixeira","July 2011"," Heck, and mid 80s Ford Escort passed NHTSA's bumper basher tests with zero damage. Nowadays the average impact damage is $600 or so.Having said that, bumpers nowadays are not really bumpers, they are an integral part of crumple zones, designed to absorb impacts and increase passenger safety.Ironically, bumpers are not designed to be bumped. Most are foam filled and are meant to absorb an impact just once. "
"fintail","July 2011"," Aesthetics trumped protection. Those old park bench bumpers with accordion strips could take a bump with no sign anything happened, and on older cars with bumper guards, the same thing. Not always very pretty though. Now, a tap and you're out an insurance claim at the least, but they look better. "
"ateixeira","July 2011"," Well, we gotta admit, they were often ugly. Especially US-spec bumpers.Spoiled more than a few pretty designs.Nowadays you often see no rear bumper at all. It's just incorporated in to the rear body work. No bumper sticks out. "
"fintail","July 2011"," An emphasis on driving skill rather than the lowest common denominator dreck we get on the roads today might make bumpers less of an issue. But it's too late for that now. And I guess it isn't new either, the bumpers were one of the definitions of the malaise era.I think modern bumpers are designed to protect light clusters in low speed bumps more than anything else. "
"ateixeira","July 2011"," Recent licensees can parallel park (though they'll forget in a month), but can they even drive stick?Bet the can text like a champ! "
"roadburner","July 2011"," Well, we gotta admit, they were often ugly. Especially US-spec bumpers.Spoiled more than a few pretty designs. My 1975 2002 looks like it has a railroad tie mounted at each end. At least I don't have to worry if my 16 year old backs it into a pole or similar...A couple of years ago someone bumped my wife's X3. It was a very low speed hit. The X3 had a tiny scratch on the rear bumper while the Geo Prizm was a mess. They had to zip-tie the radiator to the front of the upper cross-member and the twisted hood required an extremely hard slam to latch. "
"fintail","July 2011"," Well, they can park between cones in an empty lot. Have them do it between cars on the street. And you can still mess it up and get a license. Our driving rules seem to mirror our racing to the bottom economic and industrial policies. "
"ateixeira","July 2011"," The spoiled 16 year olds around here can ask mommy and daddy for the new self-parking Mercedes ML:http://www.autoblog.com/2011/07/18/2012-mercedes-benz-ml350-bluetec-4matic-first- - -drive-review/They won't be wise enough to ask for the diesel, I bet. "
"fintail","July 2011"," Copying one of the worst Lexus innovations, nice. Can't wait to see MB make another self-driving commercial for that.Shouldn't be legal for the spawn of the crooked elite to have cars like that. Oligarchy, we has it. "
"ateixeira","July 2011"," People seem to want that crap. Blame Oprah, maybe, she raved about it and had a Lexus on her show.If my kids can't park they'll get bicycles. "
"anythngbutgm","July 2011"," I actually think the idea has some merit. Ford implimented it on the Escape and for a truck with blind spots it would be useful IMO. "
"fintail","July 2011"," People want it because they are told to do so. One of the fundamental theorems of marketing.I like how you treat your kids. I hope you put them in 10 year old Camrys that they have to pay for themselves/ "
"fintail","July 2011"," I'd be happy with a camera or radar style sensors for that. Or just design vehicles with visibility - which we know is pretty much dead now. "
"ateixeira","July 2011"," Camry? I'm a Subaru guy, not a Toyota guy.10 year old Impreza, perhaps. Or maybe Outback Sport.Impreza has been a Top Safey Pick since MY2002, IIRC. So a good, safe choice, and good in winter, too. "
"lemko","July 2011"," Nah, they should get a 13 year-old Buick like I did! "
"ateixeira","July 2011"," I'm only 4 years away from that, so I should start planning.A beater will work fine. I'll probably call my insurance agent and ask for the top 5 cheapest cars to insure for a teen, because around here it's $2000/year just for insurance for a teen. "
"michaellno","July 2011"," I'll probably call my insurance agent and ask for the top 5 cheapest cars to insure for a teen, because around here it's $2000/year just for insurance for a teen. When I went through this exercise with my step-kids, my insurance agent told me a Saturn sedan was the cheapest to insure, if they were the primary driver.Perhaps you can find a gently used ION sedan. "
"ateixeira","July 2011"," One of my least favorite cars, unfortunately.Rental place tried to give me an Ion as an INTERMEDIATE, I thought they were nuts! It was their entry-level car.Got a Malibu instead, thankfully.I wonder if it's because no one would ever want to steal it! LOL "
"michaellno","July 2011"," One of my least favorite cars, unfortunately.Well, hey, you aren't driving it, your kid is!Think of it as a Cobalt with a plastic suit. "
"ateixeira","July 2011"," The bizarre tacked-on C-pillar bugs the crap out of me. "
"fintail","July 2011"," You do have that minivan. Hey, just keep it, kids will hate it, perfect.Or some kind of guzzler that will make them work to keep it going. I've seen too many kids handed cars where the whole thing ended poorly. "
"ateixeira","July 2011"," Maybe if I took the seats out, LOL.They say the single biggest factor is the number of friends they bring with them in the car. Distractions...Even without seats, I can see my son tossing in a keg and throwing a party in there.  "
"michaellno","July 2011"," What, like this: "
"ateixeira","July 2011"," Can't see the image, but I'm dying to. Got a URL pretty please? "
"michaellno","July 2011"," Try this:And, if that doesn't work ... Link to the website hosting the photo "
"ateixeira","July 2011"," Work blocks both, I'll have to check it out tonight at home.I'm hoping for an Animal House type party inside a large van of some sort. "
"michaellno","July 2011"," I'm hoping for an Animal House type party inside a large van of some sort.I'll spare you the suspense and tell you that it's a picture of my DD, an '06 ION in Storm Gray. "
"ateixeira","July 2011"," Me disappoint, son!  "
"fintail","July 2011"," The average minivan kid would haul the chess club around in it...maybe he'll be a surprise :shades: I'd say a 1989 Volvo 240 would work. "
"ateixeira","July 2011"," Or an older diesel, the slooooow ones.During the school year I always tell the kids to focus on school work and that they can enjoy the summer, well this has sure been an expensive summer after they got straight As!Now I know not to link the car to grades, else I'll be giving them Porsches. "
"fintail","July 2011"," Old MB diesel. 240D automatic. 0-60 has to be 20 seconds plus, it's safe and solid, has some prestige so they won't be completely embarrassed, and isn't expensive. There you go. Link any car to straight As, no As, no car, Problem solved :shades: "
"ateixeira","July 2011"," One of the Managers here had one of those.Oddest thing, he traded it in for an orange Ford Edge.I should ask him what he did with the diesel... "
"fintail","July 2011"," It's still on the road somewhere - they are very hard to kill. Or you can one up it and find them a W126 300SD, which has kind of grandpa image. Bigger and even safer, not fast nor exciting. If I had kids I would seriously consider something like that for them. "
"ateixeira","July 2011"," His seats had worn out. The foam literally disintegrated.Buy new foam and it'll probably run another 30 years. "
"fintail","July 2011"," Just have it restuffed - maybe a couple hundred bucks. The fake leather on those cars is almost impossible to kill. There will still be old MB diesels around when we are long gone. "
"ateixeira","July 2011"," http://www.autoblog.com/2011/07/25/bmw-introduces-us-to-the-poucan-luffalo-and-z- orse/The Poucan one is hilarious.I'd like to throw Magnussen-Moss in their faces, though. "
"fintail","July 2011"," Does that mean they are against douchey Mansory and Hamman conversions that are the darling of those with too much ill-gotten wealth?Amusing though, yeah. "
"xrunner2","July 2011"," Land Rover had some intelligent commercials during broadcast of Tour de France bicycle races. They showed their vehicle in different settings on paved roads with a couple in the city, country, going to museum, going to restaurant. Not one shot of driving, sliding sideways on dry desert salt bed, no splashing up of mud, dirt flying. They realize that vast majority of people buy their vehicles for everyday and sensible use. "
"xrunner2","July 2011"," Cadillac had an intelligent commercial during broadcast of Tour de France bicycle races. They ran one with a CTS-V on Germany's Nurburgring race circuit and identified it as such. Driving fast on a paved road without stupid sliding sideways on salt bed, no driving very close to a man, or men, standing around in the middle of the road. Cadillac and Land Rover are marketting to people that can afford and actually buy their vehicles, not to teen-age boys. "
"ateixeira","July 2011"," I'm hearing a lot of Lawrence Fishbourne on the radio, doing Caddy commercials. He focuses on all the concierge services they're offering now. This was on WTOP, a news channel but also DC's most listened to station.An interesting contrast of radio vs. TV ads. "
"robr2","July 2011"," http://www.autoblog.com/2011/07/25/bmw-introduces-us-to-the-poucan-luffalo-and-z- - orse/ The Poucan one is hilarious. I'd like to throw Magnussen-Moss in their faces, though. Well it's not like they are saying your warranty is void. They're just urging the use of BMW OEM parts - just like Mr. Goodwrench used to do. "
"ateixeira","July 2011"," Yeah, but the spirit of Magnussen-Moss is that aftermarket parts are OK as long as they meet OEM specifications.BMW implies aftermarket parts are not ""natural"", which is more than a stretch. "
"fintail","July 2011"," You're funny  ...you must be the only person in the world who was offended by those sarcastic dust-racing ads. If commercials were to be honest, they would show those Rovers being driven by irresponsible trophy wives from the faux tuscan villa mcmansion to the botox clinic to the gallery mall and back to the mcmansion, or various members of our criminal classes driving it to their ""job"" or to a golf course or [non-permissible content removed] club. Escalade ads would show only well kept women, fat old men, or wannabe gangsters. Audi and BMW ads would show jerks tailgating on every kind of road, and posers who lease base models...and so on. Ads aren't meant to to be honest, and some are even meant to be funny. "
"ateixeira","July 2011"," I noticed you stereotyped all but Benz drivers, what about them?  "
"fintail","July 2011"," Thinks a Lexus is too boring, but a BMW is too exciting. Often older and usually less ostentatious, but sometimes spoiled and clueless depending on the car. If the car is modified, there is usually positive correlation to BMW and Audi style douchiness. Or just driving enthusiastically around a dry lake bed kicking up dust on fake lawyers :shades: "
"ateixeira","July 2011"," The ones I know ARE lawyers, that's the funny part, including the one next door. Or the retired author across the street that does his best to stay out of the sun.Stale, pale, and frail, who you call when you can't make bail.And fintail. "
"fintail","July 2011"," To be fair, I don't buy brand new - depreciation is catastrophic on all of them and I know which models are solid. However, the nuts who keep old MB on the road and keep them pristine is a fun demographic in itself.What you describe resembles the old man I met at the last local MBCA show who had a brand new loaded E550 cabrio. WW2 vet and former POW heading towards 90 years old...but more alive than many 40 year olds I know, and certainly without hard feelings.Stale, pale, frail, but still more exciting than Lexus drivers :shades: "
"lemko","July 2011"," There's an old gentleman I know with a pristine black 1966 Mercedes 600 Pullman. You should see that car! There's something about a well-kept older luxury car. I'm more impressed with the guy or gal who keeps a fine car in great condition for posterity than any poseur [non-permissible content removed] with more dollars than sense who runs out and buys a luxury car with his ill-gotten wealth to stroke his ego and attempts to impress others. "
"fintail","July 2011"," Maintaining a 600 is like maintaining a large old house - the car might actually have more plumbing, that has to be a labor of love.I have more admiration or respect for a pristine maintained 1978 Fleetwood or 1983 Town Car or 1986 S-class than a new 7er of a bankster or the new Range Rover of a never-had-a-job overgrown child, etc. "
"ateixeira","July 2011"," I don't buy brand newI know ... notice I separated your name.It rhymed so I could not resist. :shades: Lexus drivers?Let's see...around here, they're also lawyers. You'd think the law offices give an RX to each junior partner.They frequent the type of gym where you have to wear matching designer sports wear.RX for the fairer sex with a larger rolodex who wear spandex. "
"fintail","July 2011"," RX is decidedly a fairer sex item here, usually the stay at home type who have hired help, and don't want to appear insensitive by driving a GX or LX - hybrid models sell even if the efficiency gain is nominal. I live several blocks from an upmarket gym, the kind of ""lifestyle"" establishment with something like a 5K initiation fee and a couple hundred bucks per month in maintenance. Often the streets around it are a virtual parade of X5s, GLs, G-wagens, and especially Cayennes - local dealer must give a discount to members. "
"ateixeira","July 2011"," There's one of those gyms near me, I should take an informal ""attendance"" list of brands of cars. Bet they're all lux makes.My wife has a body-building female friend who drives an E-class. Before that it was an Infiniti QX but I think the guilt caught up with her. "
"ateixeira","July 2011"," http://www.autoblog.com/2011/07/27/subaru-wrx-official-escape-vehicle-of-the-zom- bie-apocalypse/Should be a cool series of ads.Subaru in the past got a lot of heat for their ads, like the bunny they let go in the Forester commercial and the Radar Love ad for the WRX.This seems like it would be less controversial. "
"xrunner2","July 2011"," Maintaining a 600 is like maintaining a large old house - the car might actually have more plumbing, that has to be a labor of love. Read a car help column recently, newspaper/magazine, don't remember. Anyway, a guy writes in and says he has an early 90's Mercedes with low mileage and good shape except that all wiring in the car is deteriorating. Was some kind of Mercedes huge defect in that era. The guy got a quote of about $8000 to replace all wiring. The advice guy said that maybe the owner should consider junking the car. Not worth the expense. "
"fintail","July 2011"," In a kind of clueless bid to be environmentally friendly, MB changed its type of wiring insulation around 1992. This turned out to be a bad idea, as it decomposes, especially when exposed to heat. Many MB from 1992-94 or 95 eventually need wiring harness replacement. This can be an easy-ish DIY job on larger cars as it is pretty much plug and play, but a pain on smaller models due to less space to work in. 8K seems kind of crazy, but I can see a dealer charging several grand. "
"stever","July 2011"," I've seen a few posts about ""soy-based"" wiring being attractive to rodents. Don't recall the brands off-hand. "
"fintail","July 2011"," The recent Mercedes ""my car made up for my own inattention and saved me"" ads are annoying, seem to promote bad behavior. "
"tmart","July 2011"," Talking about bad behavior, check out this link:link title :sick: "
"ateixeira","July 2011"," Proves there's no correlation between income and driving skill. "
"tmart","July 2011"," You got that right! "
"fintail","July 2011"," Ha, I saw that one, hilarious. Money and responsibility and/or sense diverge yet again. Lots of sketchy fortunes hanging around Monte Carlo, I wonder about the backgrounds of the participants. "
"ateixeira","July 2011"," Probably white collar criminals, LOL. I'm surprised it didn't end in gun fire. "
"explorerx4","July 2011"," it skipped most of the last 30 years, probably a good thing. "
"roadburner","July 2011"," You're funny ...you must be the only person in the world who was offended by those sarcastic dust-racing ads. Agreed... "
"roadburner","July 2011"," A beater will work fine. I'll probably call my insurance agent and ask for the top 5 cheapest cars to insure for a teen, because around here it's $2000/year just for insurance for a teen.We are pretty fortunate, our insurance only went up $1200 per year, and that's with five cars. I sent my son to the two day Teen School at the BMW Performance Center in SC. He's also going to attend a Street Survival course in the fall. Right now he drives the X3 when his mom isn't using it. I'm looking for an E36, Z3 1.9, or similar for him. Inexpensive and I know how to work on them- and I can use the sled to teach him the finer points of maintenance and repair. Wild card is a mid '90s Miata. "
"ateixeira","August 2011"," I had an NA Miata but sold it when I got my PRHT 2008 model.Shoulda kept it. It would never have lost value as long as I kept it in good shape. "
"roadburner","August 2011"," I've found several nice ones. One dealer has a beautiful BRG 2001 with a saddle interior and a removable hardtop. Tragically, it's a slushbox...  "
"ateixeira","August 2011"," 2006+ at least got a 6 speed auto with paddle shifters. Any automatic before then was totally pointless. Mazda even de-tuned the engines in the auto models. "
"ateixeira","August 2011"," http://www.autoblog.com/2011/08/05/dodge-durango-smacks-around-ford-explorer-in-- latest-tv-ads/The only problem I have is that this acknowledges who the benchmark is. I think the Explorer gets more screen time in both! "
"ateixeira","August 2011"," Thankfully this is a rap video, not a car commercial:http://www.autoblog.com/2011/08/12/jay-z-and-kanye-go-all-mad-max-on-a-maybach/ "
"explorerx4","August 2011"," One of my kids may get the chance to attend the adult driving school at the BMW Performance Center.It would be a great opportunity for them. "
"roadburner","August 2011"," I was very impressed. My son really enjoyed it and he learned quite a bit. "
"fintail","August 2011"," Just saw this one for the first time...pretty good, I like the sentimental stuff "
"ateixeira","August 2011"," Saw that on TV a while ago, and also liked it.I think the Ford rivals may have a little fun with the whole blank check thing, but still, neat ad. "
"lemko","August 2011"," If that was a Cadillac ad, you'd see me handing over a blank check to fix my 1989 Cadillac Brougham. Would you do the same for your fintail? "
"fintail","August 2011"," I think I might want a payment plan for the fintail - a restoration on one of those would easily fly past 30K. It's insured for 5K as it is now, which would be a market value on a really good day. But it would take a significant repair for me to walk away from it. "
"michaellno","August 2011"," Neat commercial .. that's basically what my dad did with his '70 Chevy pickup some years back. He 'freshened up' the exterior - new paint, new rubber trim around the windows, new spray in bedliner, new chrome bits.Probably invested north of $5K into it when all was said and done. "
"ateixeira","August 2011"," I like my cars, but I don't often get attached like that. I certainly wouldn't spend more than any were worth.I do regret selling my NA Miata but had it needed $4000 in repairs when it was worth $3000 it would have been sold for parts.Maybe because I didn't buy it new, I dunno. "
"michaellno","August 2011"," I like my cars, but I don't often get attached like that. I certainly wouldn't spend more than any were worth. I don't know what my dad's truck is worth - I've heard stories that he's turned down offers between $8500 and $10,000 for it in the past - but the money he spent was certainly less than buying a new truck. "
"ateixeira","August 2011"," At a certain point, a vehicle might become a classic and actually start gaining value, to it makes sense to keep it.I think most restorations have more emotional value vs. market value, though, and there's nothing wrong with that, it's just a money-losing proposition (common in car-dome).My first car was a used Datsun 210, RWD but no power to enjoy it. If it had been a 510 maybe I would feel different about it, and kept it longer. "
"kyfdx","August 2011"," I liked those B210s.. (not really)You didn't have to let off the gas to shift, because even in neutral, it took forever to gain revs... :surprise: "
"ateixeira","August 2011"," Mine was a 210 coupe, not a B210, the oddball hatch. A friend had one of those, though.I'm sure someone dropped in a cool engine swap and that would make those quite fun. "
"michaellno","August 2011"," I'm sure someone dropped in a cool engine swap and that would make those quite fun. Wouldn't that be true of any small, RWD car? Heck, I could probably find a '73 Corona like my folks owned and put in an engine from the Echo (106 HP) and make it fun to drive. "
"fintail","August 2011"," I like the idea of frankencars like that. Or put that new 4.6 twin turbo MB unit (not even AMG) in a fintail...it would destroy actual performance cars, in a straightish line anyway. "
"michaellno","August 2011"," I like the idea of frankencars like that. Or put that new 4.6 twin turbo MB unit (not even AMG) in a fintail...it would destroy actual performance cars, in a straightish line anyway. I hear you on that .... there are times when I think it would be cool to take the 2.0L turbo engine from a Saturn ION RedLine coupe (or Cobalt/HHR SS) and drop it into my ION 4-door sedan.Add some 17"" wheels and tires and you'd have a real sleeper.Of course, I suspect that for the same money I could just go buy something that has just as good as, or better, performance. "
"ateixeira","August 2011"," Wouldn't that be true of any small, RWD car? Absolutely! Especially if you can find suspension mods. "
"ateixeira","August 2011"," Hamsters are at it again:http://www.youtube.com/watch?v=4zJWA3Vo6TU&feature=player_embeddedMy guess is if you're over 30 you won't like this, under 30 and you might. "
"fushigi","August 2011"," I'm 45 and I liked it. Especially when the first soldier starts toe-tapping.  "
"Mr_Shiftright","August 2011"," Well I might to that for a simple truck like that old Chevy, where you can probably repair it by shopping at Home Depot, but for my modern cars? Call the tow truck.... :shades: "
"ateixeira","August 2011"," My daughter loved it. She wants to choreograph dancing robots now!  "
"lemko","August 2011"," Saw a commercial for the Fiat 500 for the first time last night. It was pretty forgettable for such a unique car. "
"ateixeira","August 2011"," They need to take a page from the MINI marketing effort, which has had a small budget but gets everyone talking about 'em. "
"fintail","August 2011"," They need to advertise where their dealers are, too. I have no clue where one is in my entire state. "
"ateixeira","August 2011"," I think they were offered only regionally and are only starting to expand now.Fiat just opened a show room in Gaithersburg, MD, and they are advertising it HEAVILY. Can't tell you how many times I've heard about it, and keep in mind I use a DVR so I don't watch commercials on TV! "
"fintail","August 2011"," That would explain the failure to meet sales targets, and what appears to be a wholesale dump into the Enterprise-National-Alamo fleet. "
"ateixeira","August 2011"," Link:http://www.fiatusaofgaithersburg.com/index.htmThey have a 500C in Bianco for $20,100, all it needs is the red/green stripes and ciao, bello!Actually that has tacky wheel covers, so it would need a set of alloys as well. Maybe put summer tires on those, keep the stock ones for winter.Prices will settle and they'll be cheaper soon, plus let's see the Abarth.Kids might actually fit OK in that back seat, too. "
"ateixeira","August 2011"," If it flops, even better. Low demand means low price.$2000 rebate brings it down to $18k, then suddenly I'm interested in a test drive... "
"fintail","August 2011"," I'd hold out for the Abarth.From what I have seen in the fleets, they are mostly pop or (bianco) sport models, all automatic of course. Normal compact class, so I bet the fleet is getting them for like 15-16K. "
"ateixeira","August 2011"," Gaithersburg is a huge dealership, but they have 16 500c models and 3 are stick shifts.Of course all the sticks are base models with few options. Ugh. Why do people associate manuals with cheapness? Try sporty instead! Ugh.I wonder how it drives, though. I'm a sucker for small cars with character, add an open top, this thing oozes personality. But then I remind myself it's a re-bodied Panda with a 101hp engine and no torque.Quality/reliability is also a big concern. This is as unproven as they get. "
"fintail","August 2011"," I think they are faring pretty well in Europe, where they have been on the road for a few years. Good test market, as I think most of the mechanicals are the same, save for diesel of course.A manual is sporty if it is a good manual. Otherwise, it is just a nuisance. "
"lemko","August 2011"," ...you can buy a Fiat 500 at your local Chrysler dealer. The one near me has a few in stock, but the place has no signage suggesting they're also a Fiat dealer. "
"kyfdx","August 2011"," It's possible they have factory official models that they bought at the Chrysler dealer auction?I haven't heard of any non-Fiat dealerships getting new ones for sale...No inside knowledge, though..  "
"ateixeira","August 2011"," Gotta sample the stick and clutch. It's so subjective... "
"i_luv_toyota","September 2011"," Car sales come and go, and then inevitably come again. Apparently, Lexus does not know this.Their annoying ""Golden Opportunity"" sales ""event"" has the audacity to compare once-in-a-lifetime chances (as shown in their idiotic ""displays"" during the commercial) to a 3-year rentaLease (with a substantial down payment, of course) on RX and ES models (which are a dime a dozen here in Connecticut). If you miss the sale, so what? Car sales are like Taxis in downtown NYC, there's always another one right around the corner.Although Lexus isn't the only offender, they are quite possibly one of the worst.An honorable mention goes to Hyundai and their ""Hyundai Censored"" ads on both TV and radio. I call it Hyundai Censored because if it really were ""uncensored,"" wouldn't there be a least some criticism of the vehicles? Also, I'm getting tired of hearing Jeff Bridges's voice seemingly every time I turn on the radio or TV (he also does Duracell battery ads). "
"lemko","September 2011"," ...starts with a child's mobile consisting of cutouts of Lexus ES's over a sleepy infant's crib and the announcer states, ""Some luxury cars are built to lull you..."" "
"fintail","September 2011"," Ooh, I've gotta see that one, funny.The ""Hyundai Uncensored"" bit makes me laugh too - I sincerely doubt we are seeing unfiltered (aka uncensored) statements in those ads. Overstyled cars, overdone claims. "
"ateixeira","September 2011"," They've been poking fun at Lexus for a while now. The M hybrid commercials has the old GS hybrid in the background.Still, Infiniti just isn't racking up sales. I think Nissan is growing a lot, but Infiniti always seems to lag behind. And they have interesting cars - G37 and M for instance.Of course, with 20"" rims on some of their crossovers, I'm sure Lexus would argue there's no ""sleeping"" in one of those, due to the rough ride.Did you guys see last month's C&D? A long-term Bimmer 7 with 20s (IIRC) had 3 tires damaged in the 40k miles it spent with them. Those Detroit roads are killer.DC ain't much better, either... "
"ateixeira","September 2011"," http://www.youtube.com/watch?v=AEK6qf69-nY&feature=player_embeddedToo dweeby? A car for people who can't drive?I guess it's flattering for a higher-up at Google to compliment your software, but is it uncool to pull a Volvo? "
"fintail","September 2011"," Comment on the video sums it up:""This guy shouldn't be driving. He's rich enough to hire someone who is much better to do it for him, specialization of labor and all. ??? "" "
"lemko","September 2011"," This guy would've been a litigation lawyer's ultimate dream if his Mercedes Collision Avoidance System hadn't kept him from hitting the vehicle in front of him. He should've added ""My Mercedes' Collision Avoidance System kept me from being sued into oblivion by the slimy lawyer of the single mother with four of her kids the rusted-out 1979 Corolla I would've hit!"" "
"fintail","September 2011"," I'm really disliking this series of ""I'm an inattentive idiot, my car saved me"" line of ads.The guy in that ad reminds me of the member of the irresponsible class I saw in a CL63 the other week, holding a phone and yapping...no matter the car has bluetooth. "
"ateixeira","September 2011"," The funny part is that he's supposed to give the software some merit because he's a software guru, yet he doesn't even know how to drive... "
"fintail","September 2011"," I live in a land of software engineer types...I won't exactly say they are grand prix quality drivers, not even Pontiac Grand Prix quality :shades: "
"ateixeira","September 2011"," No way are they worse than DC drivers...* Pass on right/shoulder* Can't drive in snow (not enough consistent snow here)* Never yield* Text/talk while driving* Apply make-up/read newspaper* ""Block the box"" all the timeOf all the places I've visited in the USA, gotta give the kudos to Texas drivers. They will not only let you pass, they move over and signal to assist you.Kudos to Texans. :shades: "
"fintail","September 2011"," Around here it is similar, but different:*too timid to pass, unless in an overcompensating lifted truck or SUV, especially in bad weather*can't drive in snow, rain, sun, clouds, fog - even though it rains 300 days a year, seemingly*yield always, can't figure out 4 way stops, can't handle roundabouts, dawdle at lights*text/talk while driving*apply makeup, eat, read, write, gesture to passengers, stare at surroundings*LLC whenever possibleBut I suppose this is for another thread  "
"ateixeira","September 2011"," Yeah, we need an ""Oh yeah, driver's here are even worse!"" thread.  "
"ateixeira","September 2011"," http://www.autoblog.com/2011/09/16/was-hondas-mr-opportunity-a-casualty-of-japan- s-natural-disast/Those were so annoying... "
"robr2","September 2011"," Great - now we get Puddy/The Tick... "
"ateixeira","September 2011"," I nominate this ad from Cadillac:http://www.youtube.com/watch?feature=player_embedded&v=heSVK8s-gfo "
"fintail","September 2011"," Is that a joke? Seriously, am I missing it?What's next, G55 vs rental spec CTS? XLR-V vs 1969 220D automatic? "
"anythngbutgm","September 2011"," The joke began with the DB's snazzy ""Members Only"" jacket. Me thinks he drove to the shoot in a Corvette...  "
"ateixeira","September 2011"," I reacted the same way. Cadillac Crack? "
"ateixeira","October 2011"," This is neat, I think fintail will appreciate it:http://www.britishairways.com/travel/to-fly-to-serve/public/en_gb "
"fintail","October 2011"," Now that's a well done ad. "
"xrunner2","October 2011"," Been seeing a Buick Lacrosse commercial with car during daylight and moving on a paved street/road in an office complex area city/suburb. A couple of people 30'ish on sidewalk look at it and smile. Car and driver doing what probably 99.99995 percent of car owners do with their cars. So. Amazing. How can a car company not have their car in commercial sliding sideways on sand or gravel? "
"fintail","October 2011"," Saw a new Infiniti spot touting ""decades"" in the business of making sport luxury cars, or something like that. Yeah, two decades. The commercial also had the grotesque QX. "
"roadburner","October 2011"," Been seeing a Buick Lacrosse commercial with car during daylight[sic] and moving on a paved street/road in an office complex area city/suburb. A couple of people 30'ish on sidewalk look at it and smile. Be still my heart.Car and driver doing what probably 99.99995 percent of car owners do with their cars.99.99995 % of dreadfully boring drivers, at any rate.So. Amazing. How can a car company not have their car in commercial[sic] sliding sideways on sand or gravel? I still can't decide whether you are putting us on or if those commercials actually DO get your panties in a wad... "
"ateixeira","October 2011"," And for the Venza, no less.http://www.youtube.com/watch?v=TUGmcb3mhLM "
"robr2","October 2011"," Like I said in another thread - the Venza is targeted at aging, active boomers. "
"stever","October 2011"," Oh, is this a ride I should go take a look at? Got a suitable roof for a canoe rack and room inside for my snowboard? (just put the bindings back on last night and put a slack rope up in the backyard today :shades: ).I've discovered that the biggest problem with being an aging boomer is always forgetting to ask for my senior discount. "
"kyfdx","October 2011"," Thinking that pretty soon.. .you won't have to ask, any more... they'll notice...  "
"robr2","October 2011"," Oh, is this a ride I should go take a look at? Got a suitable roof for a canoe rack and room inside for my snowboard?Yes, yes and yes. "
"fezo","October 2011"," Aimed at an aging group? I think that would be all of us. If you aren't aging you certainly aren't buying a car. "
"fintail","October 2011"," I think you are way more active than the Venza demographic. An activity for them is a trip to Costco or maybe to a casino. "
"stever","October 2011"," Sounds good until you look at my friends, most of whom I can't keep up with. The 70-something neighbor we go to yoga with broke her leg on a mountain bike six weeks ago (the small bone). This week she's doing a 168 mile rails to trails. Hm, my sister has a Costco card; that'd be kind of fun too. "
"fintail","October 2011"," I bet that 70 year old doesn't want a Venza though (sounds like a Subie candidate).I think age is going to hit the boomers all at once, and hard. You can spot it already, graybeards with slightly too small shirts, always tucked in. Soon it will be pants pulled up to the neck :shades: "
"stever","October 2011"," She has a Honda Pilot so sort of close to say, a Forester. If the manufacturers were smart, they'd start showing all those drifting commercials with cut-aways to the geezer strapping in and flooring it and then pulling into the pit area after the lap.For added realism, they could use a dash cam with a blue-hair geezerette screaming through the turns. Or have Sir Stirling Moss ride shotgun giving apex tips. "
"fintail","October 2011"," Make ads like the tire company one with the elderly couple in the Eldo Brougham hooning around on a salt flat. "
"ateixeira","October 2011"," sounds like a Subie candidateYeah, pull up to Fletcher's boat house, where all the kayak/canoe folks go, and it looks like a Subaru dealer parking lot. I'd say half the cars are Subies.Same for the mountain climbers when our boy scout troop went hiking.They need one of those ""Subaru Parking Only"" signs. "
"slorenzen","October 2011"," ""Soon it will be pants pulled up to the neck""You made me spit coffee on my keyboard...ROFL!! :P "
"fintail","October 2011"," Around here, it could be the ski rack dealer, too. Not the ski slopes mind you, just where you can buy the gear...I have known more than one Subie driver with a perpetual roof rack who doesn't even ski, just likes the image :shades: :sick: "
"ateixeira","October 2011"," On the real ski slopes, too.I remember walking through the ski instructors' parking lot and it seemed like half of those were Subies. The reserved spots for Managers were Audis.  "
"fintail","October 2011"," Getting in on the AWD game early was a good move, but now everyone is doing it. The posers amuse me the most, just like Jeep drivers who will never leave paved roads. "
"ateixeira","October 2011"," Soob is doing well despite all the AWD options. They broke records in 2009 and 2010.Right now they are short on supply, as the Forester and Impreza are Japan-made-only, so they're hurting a bit. "
"fintail","October 2011"," AWD helps them immensely, they own the image, everyone assumes it. I don't see a lot of distinction there without it. "
"ateixeira","October 2011"," Agreed.They all have boxer engines (something even Porsche cannot claim) but the public could not tell a boxer from a mixed martial arts fighter.This is why I'm concerned about the BRZ sending mixed messages. Great traction, except this one! But you can compete in Formula D!Where's the roll eyes emotorcon? "
"fintail","October 2011"," I don't see the boxer engines as a selling point - to me they are coarse and not particularly efficient. But a Subaru without traction, yeah, kind of fails to have a point - what exactly does it offer then? "
