"User Name","Comment Date","Full Comment"
"ateixeira","February 2012"," That only emphasizes how far they've come in such a short time. "
"fintail","February 2012"," Which might emphasize that it takes both work and coddling/aid to do anything in today's world.Baby Bentley...I am still laughing. "
"ateixeira","February 2012"," Didn't Hitler do the same for the German auto industry?I'd like to see you quantify just how much coddling there was and how it compares to the Hitler-Germany team. :PThe turnabout for the German motor industry came about in the 1930s with the election of the [non-permissible content removed] Party to power.http://en.wikipedia.org/wiki/Automotive_industry_in_Germany "
"fintail","February 2012"," I am not crying about national aid to auto industries - if anything, I think it can be a wise investment, so no need to get offended when I question the ""underdog"" and pull a version of Godwin's Law. I am just saying, the rise hasn't been built simply on work alone. Deal. "
"ateixeira","February 2012"," Nice dodge! :P In the case of Korea, it was a wise investment. Hyundai stock is up 1000%. "
"fintail","February 2012"," Nothing to dodge. I just can't call the ""underdog"" an independent success.Korea as a whole has been a role model as to how aiding industry can work. It can afford this when it is protected by others and can engage in some less than open economic principles. "
"ateixeira","February 2012"," Just admit you're prejudiced against anything Asian and we can end the argument for good. "
"fintail","February 2012"," As soon as you admit you are fixated with everything I post Not agreeing that a so-called ""underdog"" is some kind of miracle independent success and being against everything Asian is kind of apples and oranges, if not a strawman. Heck, I told my mom to buy a Camry. "
"ateixeira","February 2012"," I don't subscribe to any M-B topics....I would not call the Koreans underdogs, especially not now. Come Back Kid is more like it. "
"fintail","February 2012"," Wouldn't being a ""comeback"" mean you were once good, then faltered, then became good again? I observe all entrants into the market, not just the Germans. "
"ateixeira","February 2012"," I was referring to them closing their plant in Canada, vs. now running out of capacity.Their biggest problem now is not any competition - it's capacity. "
"fintail","February 2012"," Canada embraced Hyundai earlier and stronger than the US in the early days, but when reality caught up with the products, demand couldn't be sustained. They learned from mistakes, if anything.The new US facilities should be able to do a lot, I doubt any legitimate supply problems will develop. "
"ateixeira","February 2012"," They got a different Super Bowl ad:http://www.youtube.com/watch?v=HA-pGQ7aojY&feature=player_embedded "
"explorerx4","February 2012"," I don't see any point in bringing up 80 year old geopolitics into a topic on car commercials. "
"ateixeira","February 2012"," Then you should ask fintail to stop bringing up ""coddling"". "
"fintail","February 2012"," I'd say the mention of a regime which failed 67 years ago isn't quite the same as aid to a conglomerate which exists today. Nobody will deny said regime aided its domestic industry, but some don't like to be reminded of the huge aid given to the chaebol.On the commercial front, in my area Hyundai has apparently stopped running any ads for the Equus (there were 2 different ads on local TV at one time), maybe in preparation for a not so KDM upcoming model. "
"ateixeira","February 2012"," Home field advantage has been enjoyed over the ages, let's just leave it at that.To bring us back on topic, Chrysler seemed to exploit that even after the Fiat ownership, which is kind of funny. "
"fintail","February 2012"," Oh, I will bring up the coddling whenever it is relevant :shades: Home field advantage or competitor field advantage depending on how total the submission to unregulated free trade...Made in USA (or Canada) by an Italian owned company...flag waving sells no matter the facts. "
"ateixeira","February 2012"," unregulated free trade... Does that exist anywhere?  "
"fintail","February 2012"," Not in absolutes, but probably here more than anywhere else. I don't know if we have much more than the chicken tax. Heck, we give de facto subsidies to our competitors and then balk at aiding the home team.Still seeing ""Now That's a Hyundai"" a lot. "
"anythngbutgm","February 2012"," I'm sorry but I swear Toyota has the tackiest marketing sometimes. Anyone have the ""Toyota's talking Cash, cash, cash"" ad in their area? Terrible, so much that I need to change the channel as soon as it comes on. :sick: "
"fintail","February 2012"," Saw my first ad for the new GS, a lease ad, something like 569 or 599 with something like 3000 down (it was early in the morning, the details are hazy). "
"lemko","February 2012"," There are much nicer cars you can BUY for less. Besides, what kind of frontin' poseur would choose an anonymous Lexus with a 1961 Plymouth grille for his ride? Wouldn't he or she want something more flashy with a more prestigious badge? "
"fintail","February 2012"," I am sure it is a nice car, the closest the GS has yet to come to the competition. It undercuts the Germans by a little too, but not like in the past. But, it is boring looking and that lease rate appears to be no bargain.It will sell though, Lexus fans find prestige in something that isn't great looking or fun to drive - they will claim not to be badge snobs like ""all the rest"", but they are. "
"texases","February 2012"," Don't dismiss the new GS, it gave the A6 a close fight in the latest CandD review, and the inference was it would have beat the BMW 5 and Infiniti M, had they been included. "
"ab348","February 2012"," That sounds more like C&D doing their usual ""the last car introduced is always the best thing ever"" approach than anything about the car.If you want a driver's car, buy something made in Germany. If you want a Japanese car, buy something cheap. "
"stever","February 2012"," Well, let's not get carried away and pass up a Miata for a smart Fourtwo.  "
"xrunner2","February 2012"," Wouldn't he or she want something more flashy with a more prestigious badge?Prestige? OK. Not available so far from Amrican brands. Cadillac is trying hard, not there yet. BMW, Mercedes, Audi, Infiniti, Lexus, Acura - those are the prestige brands for sale in the U.S. "
"fintail","February 2012"," Infiniti and Acura maybe being on a different tier. "
"ateixeira","February 2012"," we give de facto subsidies to our competitors and then balk at aiding the home team. Not me, I was in favor of the bailout to GM and Chrysler.We should have a simple rule - reciprocity. Tax American goods at a certain rate, we do the same.Ditch the most favored nation crap. "
"ateixeira","February 2012"," GS is around 3700 lbs; most competitors are 2 tons plus.Go sit in one, it's obvious you haven't. It's very nice inside, comfortable, roomy front and back, lots of eye candy (12.3"" LCD screen). It feels expensive.Let's evaluate cars based on their merits. "
"texases","February 2012"," ""If you want a driver's car, buy something made in Germany. If you want a Japanese car, buy something cheap.""You REALLY need to read the CandD, then, especially their long-term test of a 5er. Very disappointing, with MULTIPLE bent rims, and not much nice to say about it, given the price. "
"fintail","February 2012"," I have to say I was impressed by the GS. It's big inside, very well finished, still can't get that finished metal trim out of my head. Don't know how it drives, but a true sweetheart lease (not 599 for a base model) would be tempting seeing the pricey leases on the Germans lately. "
"texases","February 2012"," How was the headroom? Previous GSs were very tight for me. "
"fintail","February 2012"," I'm 6'1"" and fit fine, although I did have the seat fairly far back, but I prefer that position. The car seemed a little larger larger than a W212 E-class, and it's much larger feeling (and looking) than the popular 98-05 generation. "
"texases","February 2012"," Friend had an older one, I had to tilt my head with the seat all the way down and back... "
"lemko","February 2012"," This is about the only GS that really impresses me! "
"ab348","February 2012"," Exactly! "
"iluvmysephia1","February 2012"," This is about the only GS that really impresses me! Right down ta that bright yeller paint job that is one impressive GS! "
"ateixeira","February 2012"," still can't get that finished metal trim out of my headI know exactly how you feel - I felt the same way about that bizarre textured wood trim in the new 3 series.Have you checked one of those out yet? It's just ... odd.It's optional but that's all I can remember about the new 3er. "
"andres3","February 2012"," When I saw that non-sensical commerical I thought this:If this is halftime, then:1) the first quarter must of been Chrysler's first bailout.2) Halftime must be the 2nd bailout of Chrysler and first for GM.3) The third quarter must be when Chrysler expects my tax money to bail them out a 3rd time, GM a 2nd.4) The game is over when they go bankrupt again, taking the United States down with them, like the earlier Roman and USSR Empires. "
"fintail","February 2012"," Oh it won't be aid to old mismanaged industries that makes a downfall (remember, our competitors have done it too) - the policeman ideal combined with pitying the rich and letting de facto foreign nationals control foreign policy expenses (which greatly eclipse automaker bailouts) will do that. "
"fintail","February 2012"," It's about half the price as the new sedate version...burns 4x the gas though :shades: "
"fintail","February 2012"," To be fair, the finished metal in the GS was pretty cool to me, unlike real wood that somehow looks fake. I haven't seen that in person, but I ""built my own"" 3er the other day and it touched 50K, seems a little dear. "
"ateixeira","February 2012"," It's funny when the real stuff looks fake. And often, fake stuff looks real. Some of M-B's vinyl could fool almost anyone. "
"fintail","February 2012"," Tex is amazing stuff. If I was buying a more basic MB I would probably opt for it. People even think the old school version in my fintail is leather, and it's not as well textured as modern versions. It wears well and looks right.The wood in my E55 is an odd shiny black maple, someone once thought it was marble :confuse: "
"uplanderguy","February 2012"," I don't usually look at this forum, so excuse me if some of this stuff has been mentioned before.First, lemko, I remember seeing my first '70 GSX that looked EXACTLY like the one you pictured, in the showroom of Tom Kirkpatrick Buick in Meadville, PA. My sister bought a used '65 Dodge Coronet there and I was hanging around when she was doing the paperwork. Meadville was about 25 or so miles away from where we lived. I remember as plain as day that the sticker on that GSX was $5,500-odd.Secondly, commercials...I hate the stupid Sonic bungie (sp?) jumping one. I also hate about every Ford commercial I've seen the last two years. Is talking down to Gen Y'ers the way to advertise? Maybe.I love the Chevy commercial where the son bought his Dad's old '65 Impala to give back to him. Wish I'd have seen it air more often.I'm typically not a Chrysler guy, but I sort-of like their ""Imported from Detroit"" campaign. "
"ateixeira","February 2012"," Give me a matte finish any day of the week. Inside and out.Not a fan of the piano black trim on my Miata, either. The faux brushed metal is a little better, but a textured matte black would be best if they had it. "
"ateixeira","February 2012"," 65 Impala ad:http://www.youtube.com/watch?v=E_I9fyX0RhIGood one indeed.For my pop it was a '72 Buick Electra. I should take him out to a Buick meet to try to find one like his.He just picked up a 300 convertible. For a long time he was a Ford guy, not sure why he left GM. "
"fintail","February 2012"," A proper texture also won't show fingerprints. My shiny dark grey wood trim is not good at that. "
"fintail","February 2012"," I know why my dad left GM - 85 S-10 Blazer. "
"tjc78","February 2012"," I'm typically not a Chrysler guy, but I sort-of like their ""Imported from Detroit"" campaignIt would be better if the 300 (typically shown in those commercials) was actually built in the US. "
"uplanderguy","February 2012"," Seems like I usually see the 200 in their commercials.Also, Canada isn't the U.S., but I don't think it's the same as 'built in Mexico', however. "
"uplanderguy","February 2012"," About interior trim...I'm a big fan of 'piano black', from when I first saw it used on the instrument panel of the '77 Chevy Caprice Classic, then a year later, and for a few years after that, on the Monte Carlo and Malibu Classic...usually outlined in gold pinstripe. I'd take that over any test-tube woodgrain, ever (although in the Caprice it was used in addition to fake woodgrain).I know I'm an older guy, but I also like brushed metal if done right. Love it inside '71 Cadillac deVilles, but apparently the public didn't, as mid-year they started using fake woodgrain inside, instead. "
"fintail","February 2012"," The Regal I rented had black trim - dirt and fingerprint magnet, and the rental agency didn't clean it well, so OCD me had to wipe it all down. Once clean it looked nice enough though. I don't mind matte wood finishes, if the wood is real, but if it is plood vs real metal, I will take the metal.Speaking of commercials, I saw a kind of neat Subaru Impreza sedan one yesterday, where it shows the life of the car via the odometer in reverse, with the man meeting his future wife in a fender bender and ending with a new car in a driveway. "
"ateixeira","February 2012"," I'm with you on the shiny black trim - dust shows up right away, too.You basically have to be OCD about keeping it clean else it looks bad.Same with black carpeting. :sick: Haven't seen the Impreze odometer ad yet...anyone got a link? Was it for the US market? "
"stickguy","February 2012"," I saw that a couple of times last night (philly area). Pretty cute. "
"fintail","February 2012"," This is it:http://youtu.be/Hvx3YX09N6YIt's kind of a sweet ad, and I think the trunkback Impreza actually looks sharper than the hatch, which is somehow kind of jumbled at the rear now. "
"ateixeira","February 2012"," Very touchy feely. VERY Subaru.I also prefer the sedan's styling, and that's the first time I've ever felt that way about the Impreza.I'd still get the 5 door. I'm function over form anyway. Sales were up something ridiculous like 176%:http://media.subaru.com/index.php?s=43&item=294The 5 doors sell before they reach dealers. I went to test drive one and was told I had to wait an hour, and oh by the way it would be a sedan. LOL, I'll go back later.Should be fun to see them lighten up the next WRX. "
"ateixeira","February 2012"," http://www.youtube.com/watch?v=uDMHmgWGir8&feature=player_embeddedFunny.http://www.youtube.com/watch?v=Bq-OBmIWbeQ&feature=player_embedded2nd one seems a bit silly.Hyundai is supposed to market this one more. The old one never got much marketing support. "
"ateixeira","February 2012"," Marketing tie-in between Mazda and the Lorax movie:http://www.youtube.com/watch?v=vrvg33vkdFI&noredirect=1At first it seems like that Prius commercial with all the people in it. Saw it yesterday for the first time, and I was like, huh?For those who don't recall the book, it was pro-environment. I guess Mazda is pitching the SkyActiv angle. "
"fintail","February 2012"," Second one was amusing, the weird car they show is some kind of Miura based model, but they are riding in an old BMW 2800/3.0 coupe. Azera will be a smooth comfortable car, if not a little overstyled...seems to be the trend now, different for the sake of it.Greenie ads don't get me, every time I drive the fintail I think how many smug Prius I cancel out :shades: "
"xrunner2","February 2012"," Latest BMW commercial shows a red BMW driving around streets of San Francisco. Very tasteful. They get it on this one. No stupid sliding sideways or blowing up dust and sand in the desert. "
"uplanderguy","February 2012"," The Subaru ad is clever and I like it, but I can't get too excited about the Gen X/Y driver/owner and I can't really get nostalgic about a Subaru.I also like the Camaro ad when the older driver and his older date suddenly lose thirty years as soon as they climb inside the Camaro. "
"fintail","February 2012"," Early Xers are running up on middle age now and have have seen Subarus for much of their lives, especially in certain regions. The brand might not be targeting older customers as much. "
"uplanderguy","February 2012"," Do older customers have warm, fuzzy feelings about their Subarus or their parents' Subarus? I have to ask, because honestly, that about makes me laugh out loud. Really.I remember the early '70's Subarus our Pontiac dealer took on (then later dropped). Frameless door glass on thin doors, tiny-tiny wheels and tires, and plastic inside that felt like it'd snap off in your hands. And they rusted out, just like the guilty American subcompacts of the period. "
"stever","February 2012"," I'm hot and cold on mine. Yesterday I was leaving a big parking lot that I thought I knew. It was heavily overcast, snowing and misting out and I didn't wipe off the raindrops off the driver's side glass. Instead of going the half block to the end of the aisle, I cut through by the light pole where I thought there was a road cut.Nope, was a snow berm about 4' wide. Only about a foot or so deep. I got halfway through and realized that something wasn't quite right. :shades: The Subie (with its new shoes) just scrunched right through. That gave me a lot warmer and fuzzier feeling than having to dig a high centered sedan out. Bad enough clearing the snow out of the lower part of the grill and foglights when I got home.  "
"xrunner2","February 2012"," I got halfway through and realized that something wasn't quite right. The Subie (with its new shoes) just scrunched right through. That gave me a lot warmer and fuzzier feeling than having to dig a high centered sedan out. So, that is a good scenario for a Subaru commercial to appeal to ""adults"" and possible customers in the snow belt. Practical, makes sense, rather than an Infiniti driver having kids throw snowballs at a BMW driver.Subaru had a light-hearted cute commercial for young folks with a recently married couple going on a camping trip and then getting caught in rain in their tent. "
"stever","February 2012"," Dang, if only someone had been videoing me, I could have been a youtube star. :shades: The minivan would have gotten about 18 inches in, bogged down, and I'd been stuck. Of course I wouldn't have been so casual about the shortcut in the van in the first place. "
"lemko","February 2012"," The movie mangles the story of the Lorax, at least from what I can see from the trailers. Heck, the story of the Lorax could've happened in Philly where a bunch of greedy companies exploited the city's labor and destroyed the city's environment then closed-up and left it a desolate dirty and blighted place, at least in such neighborhoods as Kensington, North Philadelphia, and Nicetown. "
"xrunner2","February 2012"," Heck, the story of the Lorax could've happened in Philly where a bunch of greedy companies exploited the city's labor and destroyed the city's environment then closed-up and left it a desolate dirty and blighted placeWhy put up with it. Just go to a nice more open area, maybe somewhere in Bucks County. Get a big lot, big house with 4-car garage, enough space to park a Buick, Cadillac, Lexus and a big riding mower. You and wife could be in next Christmas Lexus commercial. "
"fintail","February 2012"," I believe many younger customers have fuzzy feelings about Subarus they had in youth, and fuzzy feelings about their own families who might be well served by a Subaru. It's not about appealing to boomers, it's about appealing to their kids. There are profitable markets out there to seek who aren't all bitter oldsters :shades: I think the Subaru of today is as related to the Subaru of 1973 as my fintail is to an SLR "
"fintail","February 2012"," Only if lemko becomes some offshoring corporate coward and marries a spoiled pretentious princess :shades: "
"stickguy","February 2012"," hey who's to say he isn't and she isn't? "
"fintail","February 2012"," Maybe the Caddy is just a ruse and he drives a beige Maserati, and wifey drives a white Range Rover...hmmm "
"uplanderguy","February 2012"," I believe many younger customers have fuzzy feelings about Subarus they had in youth, and fuzzy feelings about their own families who might be well served by a Subaru. It's not about appealing to boomers, it's about appealing to their kids. There are profitable markets out there to seek who aren't all bitter oldstersI guess I'm glad that I was born when I was. If you weren't around for the glorious era of new-car introductions each fall, I'm sad for you! I mean that. It was incredible fun. And the choices...Plus, today the manufacturers ought to know where the money is--not with you younger slackers  . "
"uplanderguy","February 2012"," The movie mangles the story of the Lorax, at least from what I can see from the trailers. Heck, the story of the Lorax could've happened in Philly where a bunch of greedy companies exploited the city's labor and destroyed the city's environment then closed-up and left it a desolate dirty and blighted place, at least in such neighborhoods as Kensington, North Philadelphia, and Nicetown. In my hometown of Greenville, PA (current pop. just under 6,000), townsfolks are now dealing with the bombed-out-Beirut-looking area left behind by Trinity Industries, after 80 years of railcar production ended there shortly after NAFTA passed. It absolutely makes me sick to see it now. There is a hometown Facebook page with over 1,400 members that are trying to contribute ideas, world-wide, to help the town deal with the mess Trinity left. That many members, who live all around the U.S. and even in Europe, confirmed to me that the warm, intimate feelings I had about growing up there in Greenville weren't mine alone. "
"lemko","February 2012"," My wife is very much the opposite of a spoiled pretentious princess. I most definitely wouldn't be with her if she was. I'm surprised how down to earth she is despite the fact she grew up in a huge house in Elkins Park - an upscale suburb of Philadelphia. I grew up in a tiny duplex that wouldn't even count for their tool shed. Her Dad was an equally down-to-earth guy who drove a Ford Galaxie although he could've easily afforded a Lincoln Continental. "
"lemko","February 2012"," The young kids, slackers or otherwise, don't HAVE any money! They're so saddled with student loan debt, they'll be lucky to buy a new car by the time they're 40! When I see today's kids, I see them facing the same financial hardships as my great-grandparents. I was lucky to grow up in a time when college was still relatively affordable and one was still able to find work after graduation - even if it wasn't the best fit or have much to do with your major. At least jobs were there. I bought my first new car right after graduation - a black 1987 Chevrolet Caprice Classic. That car served me well during my job search and genesis of my career. "
"lemko","February 2012"," I bet Trinity is still alive and well in Mexico after leaving your hometown desolate and abandoned. The few profit off the exploitation of the many. "
"robr2","February 2012"," I bet Trinity is still alive and well in Mexico after leaving your hometown desolate and abandoned. The few profit off the exploitation of the many. Actually alive and well in Dallas as well as Pittsburgh and yes - Mexico. "
"fintail","February 2012"," The music and design/style of the past were far superior to today, but something does have to be said for the ease of use of modern cars, that most can go 100K with very minimal work needed.If cars were only aimed at oldsters, you'd see more commercials for Venzas and Avalons. Someone has to buy Imprezas, and it is generally the under 50 set.After the boomers retire en masse and collapse the system with insane public sector benefits and other expenses, nobody but our beloved hardworking ethical honest responsible 1% will be buying new cars :shades: :sick: "
"fintail","February 2012"," And moving to the south creates economic heaven "
"robr2","February 2012"," I presume you're being facetious. "
"uplanderguy","February 2012"," I agree that cars are more 'just get in and go' for longer periods of time, but I would expect that with technology over the decades...I mean, look at how cars changed from the '40's to the '60's with virtually no foreign competition.I regret that the domestics took on the imports' way of offering product...minimal colors, body styles, and colors. As little as 25 years ago--maybe less--one never saw an exact duplicate of a car. Options were individual. I liked it that way. Now I see the identical car...I mean identical...parked next to its twin on a new car lot. How boring.There was nothing like picking from 16 or 18 exterior colors and five or six or seven interior colors. Ahhhhh. "
"fintail","February 2012"," Well, design wise they changed, but technology was slower. Sometimes I think GM would still be making cars with carbs and single circuit drum brakes all round if not for the competition :shades: There's also less intentional obsolescence today, which is a good thing. A 1952 car in 1962 looked positively ancient. A 2002 car in 2012 often looks modern and the average non-enthusiast probably has no idea it isn't newer.The color ideal is a valid point, powertrains and bodystyles too. Look at how many variants you could derive from an Impala or Galaxie in the mid 60s. You can still get lots of different color options - but only in highline cars. I will also say this when looking at my cars - the modern car has near supercar performance, is quiet at speed, smooth, reliable, needs no special maintenance, gets better mileage than the old car, and has a lot of cosseting features. But the old car is still more fun to drive and interesting to look at. "
"fintail","February 2012"," Me? Facetious? Never :shades: "
"ateixeira","February 2012"," It would not be the first time Hollywood sold out... :lemon: "
"explorerx4","February 2012"," Speaking of snow, my '11 Explorer was great in some snow we drove through on Friday.Lots of people hate SUV's, but it just crushed it's way through the snow on the unplowed lane on the interstate.I was going maybe 40 max, but I was not going to sit behind cars that were 20 to 25 mph.It was the first time i had driven it in snow, so until I got out the owner's manual for another reason, I forgot it had a 'snow mode'.  "
"stever","February 2012"," I think it's the tires. I got stuck in the same area last year in the same car with the old tires. Snow wasn't as deep either. :shades:The ~9"" of ground clearance helps a lot though. We want to drive the van south in a couple of days and the tires on it are about done. Have to go ~4 hours before getting out of the snow, so it'll be a leisurely start to the drive. "
"fintail","February 2012"," I saw this Subaru ad yesterday, which amused me:http://youtu.be/FOesAN18EIANot for the Subaru, but for the old ""first car"", which appears to be a relatively rare 87-88 Ciera coupe. "
"ateixeira","February 2012"," I always found it odd that GM produced so many different large-ish coupes. "
"fintail","February 2012"," Badge engineering where you become your closest competitor. Not the best business model. "
"ateixeira","February 2012"," Regal, Cutlass, and Grand Prix, right? 3 or more.They built big coupes just when everyone wanted sedans.Ford laughed all the way to the bank with their Taurus. "
"ateixeira","February 2012"," http://www.autonews.com/apps/pbcs.dll/article?AID=/20120228/OEM/120229878/1283CR just ranked it their top pick among small cars, elevating Subaru to the top among brands.Enthusiasts may roll their eyes, but even we know the marketing value of this is huge. Of course you can't mention CR by name so expect to see a lot of ads with ""according to a leading consumer magazine"" in the near future.Actually, hopefully not. Stick to their guns and keep doing the touchy-feely thing. "
"fintail","February 2012"," It wasn't related to those coupes, the Ciera would have been related to a Century/Celebrity/6000. I think only the Century was also made in that close coupled design, which means it only really competed with its platform mate and not from any other maker. The coupes were slow sellers.The larger coupes were Monte Carlo/Regal/Cutlass/GP. The latter were updated for 1988 (and sold relatively well, I think) and the old Monte soon dropped.Taurus had all the thunder in the 86-onward time for sure, huge mass market appeal. "
"fintail","February 2012"," Subaru would be well advised to not mention it at all. "
"ateixeira","February 2012"," Sounds right. Didn't they stick the word ""Cutlass"" in a lot of models? Cutlass Ceira, Cutlass Supreme, etc. Confusing. "
"fintail","February 2012"," There was a Cutlass Calais too, and the wagon was a Cutlass Cruiser. Then it all later just became the Cutlass, but by then nobody but oldsters and rental agencies cared. "
"uplanderguy","February 2012"," I always found it odd that GM produced so many different large-ish coupes. Ahhhh, the days of choice.Actually, even I think having Pontiac, Olds, and Buick as 'middle' divisions was excessive. But then, I bought Chevys. I think they could've gotten away with one 'middle' division. "
"uplanderguy","February 2012"," Olds utilized the 'Cutlass' name to ridiculous lengths, trying to get a feel-good thing going on from its years of excellent sales in the late '70's and early '80's. Calling three completely different cars ""Cutlass"" was silly I think. "
"uplanderguy","February 2012"," Well remember, the Regal, Cutlass, and Grand Prix FWD coupes of the late '80's and early '90's were pretty good sellers, and sedans were also offered. Ford's large coupes, the Thunderbird and Cougar, were absolute dinosaurs in comparison...the way the Crown Vic and Grand Marquis were allowed to soldier on for fifteen years after GM quit building their big RWD sedans.Speaking of badge engineering, I don't see too much about Lincoln's Fusion. It's as similar to a Fusion as a Cimarron was to a Cavalier. "
"fintail","February 2012"," I saw the 89+ big Ford coupes as more modern looking than the GM cars, but as I was in junior high at the time, they weren't exactly in my purchasing lineup :shades: The hoary 2.8-3.1 noises often coming from those cars probably didn't help.Nobody buys Lincoln's Fusion. I wouldn't be surprised if GM actually conned more into buying Cimarrons. "
"fezo","February 2012"," I remember how in the late 70s the Old Cutlass was the best selling car in the country. After that, yeah, they threw the Cutlass name on everything.Watching what happened to Oldsmobile is a study of GM at its worst. They had confusing focus all around and lost all concept of what an Olds should be. Then, as a parting screw up, they did that bit where they decided Olds was going to be their import fighter will all the new designs (which to my eye were actually quite attractive and still hold up today) with the same mechanicals underneath. The import folks weren't biting and there was nothing left for the traditional Oldsmobile buyer to relate to. It was sad to see that happen.That said, I agree with uplander that one mid-level brand is enough. Certainly no one else had more than one after the grand Edsel experiment. Chrysler had their own middle brands but by the late 50s DeSoto was functionally dead and completely so shortly thereafter and Dodge was just a rebadged Plymouth. "
"ateixeira","February 2012"," Calais, yeah. I dated a girl in college, her best friend had one. That had the GM V6 that sounded like gargling with mouth wash. Also had the touchy on-off throttle. Dip in to it just a tad and it would literally surge forward. Tough to drive smoothly.Also, very inefficient with space. The back seat was tiny.Those were Grand Am clones, right? IIRC.Remember the odd ball Cutless Supreme convertible? Those were pretty rare. They had that style bar like the VW Cabrio had.I preferred the boxy Regal T-Top. Her other friend had one of those and we drove it to the beach once. Then again it may just be the nostalgia of a fun trip with 4 cute girls (me being the only guy). LOL "
"ateixeira","February 2012"," Nobody buys Lincoln's FusionYeah, that model really struggled. It looked way too much like the Fusion it was based on. Not to mention the Milan that it shared a showroom with at first.Then all the name confusion - Zephyr, Mark Z, ...The new one nearly caught fire at NAIAS last month, not a good start. :sick: "
"lemko","February 2012"," Calais was actually the bottom end Cadillac from 1965-1976. "
"fintail","February 2012"," A Cutlass Calais was a Grand Am clone, yes. And of course there was a Buick version too. And as Lemko says, it was a Caddy name once. What is it with GM and names? The corporate leadership either destroys equity after a few years or brings them back after eons.The Regal/Supreme class of cars were worlds better than the smaller models. "
"fezo","February 2012"," I kind of liked those Cutlass Supreme convertibles. I still see them around from time to time. "
"fintail","February 2012"," They were pretty cool for their time anyway, I seem to remember they were pretty pricey too. "
"fezo","February 2012"," I don't remember. When I looked at the m it was as used cars. Of course they were a bit pricey then.... "
"roadburner","February 2012"," I liked the mid-'70's Cutlass Salon, which was one of GM's first attempts at building a competitor to European sport sedans- it even had a column mounted dimmer switch! The Pontiac Grand Am was a much edgier attempt from the same time frame: "
"andres3","February 2012"," that bought the first commerical space after the superbowl game started? "
"fintail","March 2012"," Body color hubcaps = EuropeanThat Grand Am shows how GM really trashed the name later on.I saw a Toyota commercial this morning about deals on the 2011 RAV4. It's March 2012. "
"ateixeira","March 2012"," http://fitzmall.com/fitzwayThey have 75 of them and only 1 is a leftover 2011.Per Edmunds, the 2011 model has up to $500 cash back, while the 2012 has up to $1000 cash back. Bizarre!http://www.edmunds.com/toyota/car-incentives.htmlThat could explain why some 2011s haven't sold. Not sure which models qualify for what, but an older model is a tough sell when it has fewer incentives. "
"fintail","March 2012"," Maybe the old one is nicer, somehow. Strange to hear on TV this far into the year either way. "
"ateixeira","March 2012"," ...or a price increase on the new one? Odd. "
"kyfdx","March 2012"," Could be that they've got trunk money (manufacturer to dealer cash) on the 2011 models, so they don't need as big of a rebate? "
"ateixeira","March 2012"," If so they're not published on that list from Edmunds. "
"kyfdx","March 2012"," Sometimes, they pay it out at a certain date (like 12/31), whether the cars are sold or not... If that's the case, it won't show up here at a later time... because it's already been paid... "
"ateixeira","March 2012"," That could explain it. If the dealer already collected, they have no real incentive to sell the 2011, either.RAV4 sales were up about 1% last month, so it's not like it's been a slow seller. "
"ateixeira","March 2012"," http://www.youtube.com/watch?v=jjYxE2VD7VE&feature=player_embedded "
"robr2","March 2012"," Although you young 'uns remember the Calais that was a Grand Am clone, this was the predecessor: "
"loncray","March 2012"," Is it just me, or does that guy Chapman look like one of the Brothers Gibb? That car though... it's one of the reasons why Oldsmobile was finally put out of their misery a few years ago. "
"ateixeira","March 2012"," Clever little gimmick:http://www.youtube.com/watch?v=ZIGzpi9lCck&feature=player_embedded "
"fintail","March 2012"," When I see those, I think ""Cutlass Supreme"".T-tops are cool but I bet they leaked within 6 months - not a great feature for a car where build and material quality could be inconsistent. "
"ateixeira","March 2012"," http://www.youtube.com/watch?v=SAMshbuQs5A&feature=player_embeddedSeems to be the new A class tag line.Reminds me of two old GM ones - Chevy's ""Heartbeat of America"" and ""This is the New Generation of Olds"".Any how, interior looks good, they didn't focus on building to a cost point, it seems. I like most views except the rear three quarters. "
"ateixeira","March 2012"," For Chevy:http://www.youtube.com/watch?feature=player_embedded&v=932f2l_QBP4 "
"ateixeira","March 2012"," http://www.youtube.com/watch?feature=player_embedded&v=QDh6TXjdyCsThat one seemed to have potential, but it wasn't well done and thus, Fail. "
"fintail","March 2012"," I don't like the overdone creased sides - but I guess that's the fad now.If we get a super high efficiency model of this thing, and it fits someone who is over 5'10"", and it drives nicely, it could be tempting.Chevy ""Office"" ad is odd. There should be an ""Office Space"" themed ad, as that's the reality for many workers in this wonderful climate. "
"lemko","March 2012"," T-tops were a compromise when convertibles disappeared for a while back in the late 1970s. You don't see them anymore. When did T-tops disappear from the automotive landscape? I imagine they haven't been around since about 1987 when the RWD GM A-body coupes had them. "
"fintail","March 2012"," Maybe Camaro/Firebird past then too, I don't know if they made it through 92 though. "
"ateixeira","March 2012"," Pop's Z28 had a T-top. 1978 IIRC.I think they had then well in to the 90s, I remember at one point they even had a spot in the cargo area where you could snap them in a storage area and not slide around. "
"fintail","March 2012"," Chrysler commercial - this one is amusing to me, as I am 99% sure the car where the camera is located is an old MB W123 - door panels and side mirror seem very familiar. "
"ateixeira","March 2012"," That is interesting. They should have used an old Chrysler, really. "
"fintail","March 2012"," Something vintage and stylish, which old Chryslers often were. If they wanted to make a dig at MB after the failed ""merger"", they could have had one broken down alongside the road :shades: "
